Tahun,Bulan,tgl,temp7,temp13,temp18,temp_avg,temp_24,temp_max,temp_min,CH,light_hour,light_per,pck,tgl,press,humid7,humid13,humid18,humid_avg,humid_24,ws_abg,mod_dir,max_ws,dir,rainfall_category
2021,3,8.0,25.0,31.6,28.5,27.5,27.5,32.7,25.0,11.9,5.3,66.25,  RA  ,8.0,1011.4,93.32637261393613,66.37430989575631,79.1453968715332,83.0,80.0,5.0,B,15.0,300.0
2021,3,9.0,25.5,31.9,29.0,28.0,28.6,32.4,25.4,TTU,2.4,30.0,  RA  ,9.0,1010.7,87.78549878021408,58.26855170740187,75.20991612349528,77.0,77.0,3.875,BL,15.0,310.0
2021,3,10.0,26.9,30.8,27.2,28.0,27.9,32.0,26.2,0.2,3.2,40.0,  RA  ,10.0,1011.6,83.60631233434027,70.25431742012528,85.96375009384045,81.0,81.0,4.083333333333333,BL,10.0,320.0
2021,3,11.0,26.4,32.2,26.4,27.9,27.4,32.8,24.2,-,3.0,37.5,     ,11.0,1011.7,85.71477167459545,62.57846019952736,81.15807983141401,79.0,79.0,5.0,BL,11.0,340.0
2021,3,12.0,25.3,33.0,24.8,27.1,27.6,33.2,24.6,1,5.8,72.5,  RA  ,12.0,1011.7,87.72936180164767,56.880521396064054,92.47088262242758,81.0,80.0,4.25,BL,16.0,320.0
2021,3,13.0,25.1,33.7,24.4,27.1,27.4,34.6,24.2,13.6,6.6,82.5,TS RA  ,13.0,1011.6,90.89449208238999,59.64654294539604,94.90583201544271,84.0,84.0,3.2083333333333335,B,13.0,320.0
2021,3,14.0,25.3,33.2,28.8,28.2,28.1,33.7,24.8,13.6,4.4,55.00000000000001,TS RA  ,14.0,1010.2,92.55734073449953,54.29064351526009,81.3945593906994,80.0,80.0,3.4583333333333335,U,9.0,30.0
2021,3,15.0,25.6,33.4,29.5,28.5,29.2,33.8,25.6,1.3,7.5,93.75,  RA  ,15.0,1010.3,91.80168143581014,61.686289189657195,77.50580158753323,81.0,79.0,3.375,U,8.0,330.0
2021,3,16.0,26.8,29.5,28.6,27.9,28.1,32.6,25.8,3.4,0.6,7.5,  RA  ,16.0,1010.8,91.23598014520165,77.50580158753323,83.46872963731322,86.0,85.0,2.5416666666666665,U,7.0,10.0
2021,3,17.0,26.2,30.8,29.0,28.1,28.6,32.8,25.0,8,3.1,38.75,  RA  ,17.0,1010.5,90.32925307559572,73.47335716573123,80.76528192707865,84.0,81.0,2.7916666666666665,TL,7.0,40.0
